swap_station_serial_id,state,previous_state,state_change_timestamp,event_type,location_latitude,location_longitude,city,last_updated_at
bs0003,Amber,Red,2026-04-29 07:32:01,STATE_CHANGE,0.01330470798,37.07792968,Kenya,2026-04-29 07:32:01
bs0005,Green,Amber,2026-04-29 07:38:01,STATE_CHANGE,0.01487218269,37.07605716,Kenya,2026-04-29 07:38:01
bs0043,Green,Amber,2026-04-29 07:39:01,STATE_CHANGE,-1.24311724,36.88041377,Kenya,2026-04-29 07:39:01
bs0003,Green,Amber,2026-04-29 07:41:01,STATE_CHANGE,0.01330470798,37.07792968,Kenya,2026-04-29 07:41:01
bs0007,Amber,Red,2026-04-29 07:42:01,STATE_CHANGE,-1.293519818,36.76162793,Kenya,2026-04-29 07:42:01
bs0047,Amber,Red,2026-04-29 07:42:01,STATE_CHANGE,0.01485822629,37.07601655,Kenya,2026-04-29 07:42:01
bs0005,Red,Green,2026-04-29 07:43:01,STATE_CHANGE,0.01487218269,37.07605716,Kenya,2026-04-29 07:43:01
bs0043,Red,Green,2026-04-29 07:43:01,STATE_CHANGE,-1.24311724,36.88041377,Kenya,2026-04-29 07:43:01
bs0034,Red,Green,2026-04-29 07:44:01,STATE_CHANGE,-0.4306375,36.9514531,Kenya,2026-04-29 07:44:01
bs0047,Green,Amber,2026-04-29 07:46:01,STATE_CHANGE,0.01485822629,37.07601655,Kenya,2026-04-29 07:46:01
bs0005,Amber,Red,2026-04-29 07:53:01,STATE_CHANGE,0.01487218269,37.07605716,Kenya,2026-04-29 07:53:01
bs0047,Amber,Green,2026-04-29 07:54:01,STATE_CHANGE,0.01485822629,37.07601655,Kenya,2026-04-29 07:54:01
bs0052,Red,Green,2026-04-29 07:54:01,STATE_CHANGE,-1.2735002,36.8262477,Kenya,2026-04-29 07:54:01
bs0059,Red,Green,2026-04-29 07:55:01,STATE_CHANGE,-1.288639944,36.8023879,Kenya,2026-04-29 07:55:01
bs0043,Amber,Red,2026-04-29 07:56:01,STATE_CHANGE,-1.24311724,36.88041377,Kenya,2026-04-29 07:56:01
bs0052,Amber,Red,2026-04-29 07:56:01,STATE_CHANGE,-1.2735002,36.8262477,Kenya,2026-04-29 07:56:01
bs0007,Green,Amber,2026-04-29 07:57:01,STATE_CHANGE,-1.293519818,36.76162793,Kenya,2026-04-29 07:57:01
bs0005,Green,Amber,2026-04-29 08:00:02,STATE_CHANGE,0.01487218269,37.07605716,Kenya,2026-04-29 08:00:02
bs0047,Green,Amber,2026-04-29 08:00:02,STATE_CHANGE,0.01485822629,37.07601655,Kenya,2026-04-29 08:00:02
bs0003,Amber,Green,2026-04-29 08:01:01,STATE_CHANGE,0.01330470798,37.07792968,Kenya,2026-04-29 08:01:01
bs0034,Amber,Red,2026-04-29 08:03:01,STATE_CHANGE,-0.4306375,36.9514531,Kenya,2026-04-29 08:03:01
bs0003,Green,Amber,2026-04-29 08:04:01,STATE_CHANGE,0.01330470798,37.07792968,Kenya,2026-04-29 08:04:01
bs0003,Red,Green,2026-04-29 08:06:01,STATE_CHANGE,0.01330470798,37.07792968,Kenya,2026-04-29 08:06:01
bs0052,Green,Amber,2026-04-29 08:09:01,STATE_CHANGE,-1.2735002,36.8262477,Kenya,2026-04-29 08:09:01
bs0034,Green,Amber,2026-04-29 08:11:01,STATE_CHANGE,-0.4306375,36.9514531,Kenya,2026-04-29 08:11:01
bs0003,Amber,Red,2026-04-29 08:11:01,STATE_CHANGE,0.01330470798,37.07792968,Kenya,2026-04-29 08:11:01
bs0043,Green,Amber,2026-04-29 08:11:01,STATE_CHANGE,-1.24311724,36.88041377,Kenya,2026-04-29 08:11:01
bs0043,Amber,Green,2026-04-29 08:13:01,STATE_CHANGE,-1.24311724,36.88041377,Kenya,2026-04-29 08:13:01
bs0003,Green,Amber,2026-04-29 08:14:02,STATE_CHANGE,0.01330470798,37.07792968,Kenya,2026-04-29 08:14:02
bs0017,Red,Green,2026-04-29 08:14:02,STATE_CHANGE,-1.2667375,36.8456719,Kenya,2026-04-29 08:14:02
bs0059,Amber,Red,2026-04-29 08:16:01,STATE_CHANGE,-1.288639944,36.8023879,Kenya,2026-04-29 08:16:01
bs0029,Amber,Green,2026-04-29 08:20:01,STATE_CHANGE,-0.4216641356,36.95238229,Kenya,2026-04-29 08:20:01
bs0017,Amber,Red,2026-04-29 08:21:01,STATE_CHANGE,-1.2667375,36.8456719,Kenya,2026-04-29 08:21:01
bs0036,Green,Grey,2026-04-29 08:22:01,STATE_CHANGE,-1.3965625,36.7434375,Kenya,2026-04-29 08:22:01
bs0059,Green,Amber,2026-04-29 08:22:01,STATE_CHANGE,-1.288639944,36.8023879,Kenya,2026-04-29 08:22:01
bs0043,Green,Amber,2026-04-29 08:24:01,STATE_CHANGE,-1.24311724,36.88041377,Kenya,2026-04-29 08:24:01
bs0023,Red,Green,2026-04-29 08:25:01,STATE_CHANGE,-1.215112301,36.89190192,Kenya,2026-04-29 08:25:01
bs0033,Amber,Green,2026-04-29 08:26:01,STATE_CHANGE,-1.2983013,36.7832031,Kenya,2026-04-29 08:26:01
bs0023,Amber,Red,2026-04-29 08:26:01,STATE_CHANGE,-1.215112301,36.89190192,Kenya,2026-04-29 08:26:01
bs0017,Green,Amber,2026-04-29 08:29:01,STATE_CHANGE,-1.2667375,36.8456719,Kenya,2026-04-29 08:29:01
bs0043,Red,Green,2026-04-29 08:29:01,STATE_CHANGE,-1.24311724,36.88041377,Kenya,2026-04-29 08:29:01
bs0029,Green,Amber,2026-04-29 08:31:01,STATE_CHANGE,-0.4216641356,36.95238229,Kenya,2026-04-29 08:31:01
bs0033,Green,Amber,2026-04-29 08:33:01,STATE_CHANGE,-1.2983013,36.7832031,Kenya,2026-04-29 08:33:01
bs0023,Green,Amber,2026-04-29 08:35:01,STATE_CHANGE,-1.215112301,36.89190192,Kenya,2026-04-29 08:35:01
bs0036,Red,Green,2026-04-29 08:38:01,STATE_CHANGE,-1.3965625,36.7434375,Kenya,2026-04-29 08:38:01
bs0043,Amber,Red,2026-04-29 08:41:01,STATE_CHANGE,-1.24311724,36.88041377,Kenya,2026-04-29 08:41:01
bs0023,Amber,Green,2026-04-29 08:46:01,STATE_CHANGE,-1.215112301,36.89190192,Kenya,2026-04-29 08:46:01
bs0035,Red,Green,2026-04-29 08:50:01,STATE_CHANGE,-1.3064295,36.8882947,Kenya,2026-04-29 08:50:01
bs0023,Green,Amber,2026-04-29 08:55:01,STATE_CHANGE,-1.215112301,36.89190192,Kenya,2026-04-29 08:55:01
bs0043,Green,Amber,2026-04-29 08:56:01,STATE_CHANGE,-1.24311724,36.88041377,Kenya,2026-04-29 08:56:01
bs0043,Amber,Green,2026-04-29 08:57:01,STATE_CHANGE,-1.24311724,36.88041377,Kenya,2026-04-29 08:57:01
bs0023,Red,Green,2026-04-29 08:58:01,STATE_CHANGE,-1.215112301,36.89190192,Kenya,2026-04-29 08:58:01
bs0033,Red,Green,2026-04-29 09:00:02,STATE_CHANGE,-1.2983013,36.7832031,Kenya,2026-04-29 09:00:02
bs0052,Red,Green,2026-04-29 09:00:02,STATE_CHANGE,-1.2735002,36.8262477,Kenya,2026-04-29 09:00:02
bs0033,Amber,Red,2026-04-29 09:01:01,STATE_CHANGE,-1.2983013,36.7832031,Kenya,2026-04-29 09:01:01
bs0035,Amber,Red,2026-04-29 09:03:01,STATE_CHANGE,-1.3064295,36.8882947,Kenya,2026-04-29 09:03:01
bs0024,Red,Green,2026-04-29 09:04:01,STATE_CHANGE,-1.2980556,36.8183333,Kenya,2026-04-29 09:04:01
bs0061,Red,Green,2026-04-29 09:08:01,STATE_CHANGE,-1.3087667,36.860551,Kenya,2026-04-29 09:08:01
bs0033,Green,Amber,2026-04-29 09:09:01,STATE_CHANGE,-1.2983013,36.7832031,Kenya,2026-04-29 09:09:01
bs0043,Green,Amber,2026-04-29 09:11:01,STATE_CHANGE,-1.24311724,36.88041377,Kenya,2026-04-29 09:11:01
bs0007,Red,Green,2026-04-29 09:12:01,STATE_CHANGE,-1.293519818,36.76162793,Kenya,2026-04-29 09:12:01
bs0017,Red,Green,2026-04-29 09:13:01,STATE_CHANGE,-1.2667375,36.8456719,Kenya,2026-04-29 09:13:01
bs0035,Green,Amber,2026-04-29 09:14:01,STATE_CHANGE,-1.3064295,36.8882947,Kenya,2026-04-29 09:14:01
bs0043,Red,Green,2026-04-29 09:14:01,STATE_CHANGE,-1.24311724,36.88041377,Kenya,2026-04-29 09:14:01
bs0017,Amber,Red,2026-04-29 09:15:01,STATE_CHANGE,-1.2667375,36.8456719,Kenya,2026-04-29 09:15:01
bs0023,Amber,Red,2026-04-29 09:20:01,STATE_CHANGE,-1.215112301,36.89190192,Kenya,2026-04-29 09:20:01
bs0035,Red,Green,2026-04-29 09:22:01,STATE_CHANGE,-1.3064295,36.8882947,Kenya,2026-04-29 09:22:01
bs0036,Amber,Red,2026-04-29 09:25:01,STATE_CHANGE,-1.3965625,36.7434375,Kenya,2026-04-29 09:25:01
bs0017,Green,Amber,2026-04-29 09:25:01,STATE_CHANGE,-1.2667375,36.8456719,Kenya,2026-04-29 09:25:01
bs0048,Red,Green,2026-04-29 09:26:01,STATE_CHANGE,-1.294223033,36.80532385,Kenya,2026-04-29 09:26:01
bs0043,Amber,Red,2026-04-29 09:27:01,STATE_CHANGE,-1.24311724,36.88041377,Kenya,2026-04-29 09:27:01
bs0007,Amber,Red,2026-04-29 09:28:01,STATE_CHANGE,-1.293519818,36.76162793,Kenya,2026-04-29 09:28:01
bs0034,Red,Green,2026-04-29 09:31:01,STATE_CHANGE,-0.4306375,36.9514531,Kenya,2026-04-29 09:31:01
bs0014,Amber,Green,2026-04-29 09:31:01,STATE_CHANGE,-1.326784513,36.89444913,Kenya,2026-04-29 09:31:01
bs0036,Green,Amber,2026-04-29 09:31:01,STATE_CHANGE,-1.3965625,36.7434375,Kenya,2026-04-29 09:31:01
bs0023,Green,Amber,2026-04-29 09:31:01,STATE_CHANGE,-1.215112301,36.89190192,Kenya,2026-04-29 09:31:01
bs0007,Green,Amber,2026-04-29 09:33:01,STATE_CHANGE,-1.293519818,36.76162793,Kenya,2026-04-29 09:33:01
bs0014,Green,Amber,2026-04-29 09:34:01,STATE_CHANGE,-1.326784513,36.89444913,Kenya,2026-04-29 09:34:01
bs0007,Red,Green,2026-04-29 09:35:01,STATE_CHANGE,-1.293519818,36.76162793,Kenya,2026-04-29 09:35:01
bs0043,Green,Amber,2026-04-29 09:36:01,STATE_CHANGE,-1.24311724,36.88041377,Kenya,2026-04-29 09:36:01
bs0052,Amber,Red,2026-04-29 09:37:01,STATE_CHANGE,-1.2735002,36.8262477,Kenya,2026-04-29 09:37:01
bs0033,Amber,Green,2026-04-29 09:38:01,STATE_CHANGE,-1.2983013,36.7832031,Kenya,2026-04-29 09:38:01
bs0035,Amber,Red,2026-04-29 09:38:01,STATE_CHANGE,-1.3064295,36.8882947,Kenya,2026-04-29 09:38:01
bs0031,Green,Grey,2026-04-29 09:38:01,STATE_CHANGE,-1.293759326,36.85065024,Kenya,2026-04-29 09:38:01
bs0048,Amber,Red,2026-04-29 09:39:01,STATE_CHANGE,-1.294223033,36.80532385,Kenya,2026-04-29 09:39:01
bs0024,Amber,Red,2026-04-29 09:41:01,STATE_CHANGE,-1.2980556,36.8183333,Kenya,2026-04-29 09:41:01
bs0054,Grey,Green,2026-04-29 09:44:01,STATE_CHANGE,-1.400266,36.9439122,Kenya,2026-04-29 09:44:01
bs0033,Green,Amber,2026-04-29 09:45:01,STATE_CHANGE,-1.2983013,36.7832031,Kenya,2026-04-29 09:45:01
bs0035,Green,Amber,2026-04-29 09:45:01,STATE_CHANGE,-1.3064295,36.8882947,Kenya,2026-04-29 09:45:01
bs0043,Red,Green,2026-04-29 09:45:01,STATE_CHANGE,-1.24311724,36.88041377,Kenya,2026-04-29 09:45:01
bs0052,Green,Amber,2026-04-29 09:45:01,STATE_CHANGE,-1.2735002,36.8262477,Kenya,2026-04-29 09:45:01
bs0061,Amber,Red,2026-04-29 09:45:01,STATE_CHANGE,-1.3087667,36.860551,Kenya,2026-04-29 09:45:01
bs0035,Red,Green,2026-04-29 09:48:01,STATE_CHANGE,-1.3064295,36.8882947,Kenya,2026-04-29 09:48:01
bs0043,Amber,Red,2026-04-29 09:48:01,STATE_CHANGE,-1.24311724,36.88041377,Kenya,2026-04-29 09:48:01
bs0048,Green,Amber,2026-04-29 09:49:01,STATE_CHANGE,-1.294223033,36.80532385,Kenya,2026-04-29 09:49:01
bs0033,Red,Green,2026-04-29 09:51:01,STATE_CHANGE,-1.2983013,36.7832031,Kenya,2026-04-29 09:51:01
bs0033,Amber,Red,2026-04-29 09:52:01,STATE_CHANGE,-1.2983013,36.7832031,Kenya,2026-04-29 09:52:01
bs0035,Amber,Red,2026-04-29 09:54:01,STATE_CHANGE,-1.3064295,36.8882947,Kenya,2026-04-29 09:54:01
bs0024,Green,Amber,2026-04-29 09:56:01,STATE_CHANGE,-1.2980556,36.8183333,Kenya,2026-04-29 09:56:01
bs0051,Red,Green,2026-04-29 09:57:01,STATE_CHANGE,-1.308024666,36.81898027,Kenya,2026-04-29 09:57:01
bs0007,Amber,Red,2026-04-29 09:58:01,STATE_CHANGE,-1.293519818,36.76162793,Kenya,2026-04-29 09:58:01
bs0053,Red,Green,2026-04-29 09:59:01,STATE_CHANGE,-1.3006111,36.8250278,Kenya,2026-04-29 09:59:01
bs0043,Green,Amber,2026-04-29 09:59:01,STATE_CHANGE,-1.24311724,36.88041377,Kenya,2026-04-29 09:59:01
bs0043,Red,Green,2026-04-29 10:00:02,STATE_CHANGE,-1.24311724,36.88041377,Kenya,2026-04-29 10:00:02
bs0051,Amber,Red,2026-04-29 10:00:02,STATE_CHANGE,-1.308024666,36.81898027,Kenya,2026-04-29 10:00:02
bs0061,Green,Amber,2026-04-29 10:00:02,STATE_CHANGE,-1.3087667,36.860551,Kenya,2026-04-29 10:00:02
bs0053,Amber,Red,2026-04-29 10:01:01,STATE_CHANGE,-1.3006111,36.8250278,Kenya,2026-04-29 10:01:01
bs0035,Green,Amber,2026-04-29 10:01:01,STATE_CHANGE,-1.3064295,36.8882947,Kenya,2026-04-29 10:01:01
bs0032,Red,Green,2026-04-29 10:01:01,STATE_CHANGE,-1.2965625,36.8759375,Kenya,2026-04-29 10:01:01
bs0019,Red,Green,2026-04-29 10:03:01,STATE_CHANGE,-1.322193397,36.84449711,Kenya,2026-04-29 10:03:01
bs0032,Amber,Red,2026-04-29 10:05:01,STATE_CHANGE,-1.2965625,36.8759375,Kenya,2026-04-29 10:05:01
bs0033,Green,Amber,2026-04-29 10:06:01,STATE_CHANGE,-1.2983013,36.7832031,Kenya,2026-04-29 10:06:01
bs0024,Red,Green,2026-04-29 10:06:01,STATE_CHANGE,-1.2980556,36.8183333,Kenya,2026-04-29 10:06:01
bs0033,Amber,Green,2026-04-29 10:07:01,STATE_CHANGE,-1.2983013,36.7832031,Kenya,2026-04-29 10:07:01
bs0019,Amber,Red,2026-04-29 10:08:01,STATE_CHANGE,-1.322193397,36.84449711,Kenya,2026-04-29 10:08:01
bs0007,Green,Amber,2026-04-29 10:08:01,STATE_CHANGE,-1.293519818,36.76162793,Kenya,2026-04-29 10:08:01
bs0043,Amber,Red,2026-04-29 10:08:01,STATE_CHANGE,-1.24311724,36.88041377,Kenya,2026-04-29 10:08:01
bs0061,Amber,Green,2026-04-29 10:08:01,STATE_CHANGE,-1.3087667,36.860551,Kenya,2026-04-29 10:08:01
bs0025,Red,Green,2026-04-29 10:09:01,STATE_CHANGE,-1.217798261,36.89793289,Kenya,2026-04-29 10:09:01
bs0024,Grey,Red,2026-04-29 10:09:01,STATE_CHANGE,-1.2980556,36.8183333,Kenya,2026-04-29 10:09:01
bs0053,Green,Amber,2026-04-29 10:11:01,STATE_CHANGE,-1.3006111,36.8250278,Kenya,2026-04-29 10:11:01
bs0061,Green,Amber,2026-04-29 10:11:01,STATE_CHANGE,-1.3087667,36.860551,Kenya,2026-04-29 10:11:01
bs0051,Green,Amber,2026-04-29 10:12:01,STATE_CHANGE,-1.308024666,36.81898027,Kenya,2026-04-29 10:12:01
bs0054,Green,Grey,2026-04-29 10:13:01,STATE_CHANGE,-1.400266,36.9439122,Kenya,2026-04-29 10:13:01
bs0025,Amber,Red,2026-04-29 10:13:01,STATE_CHANGE,-1.217798261,36.89793289,Kenya,2026-04-29 10:13:01
bs0014,Red,Green,2026-04-29 10:13:01,STATE_CHANGE,-1.326784513,36.89444913,Kenya,2026-04-29 10:13:01
bs0061,Grey,Green,2026-04-29 10:13:01,STATE_CHANGE,-1.3087667,36.860551,Kenya,2026-04-29 10:13:01
bs0032,Green,Amber,2026-04-29 10:15:01,STATE_CHANGE,-1.2965625,36.8759375,Kenya,2026-04-29 10:15:01
bs0019,Green,Amber,2026-04-29 10:16:02,STATE_CHANGE,-1.322193397,36.84449711,Kenya,2026-04-29 10:16:02
bs0007,Red,Green,2026-04-29 10:16:02,STATE_CHANGE,-1.293519818,36.76162793,Kenya,2026-04-29 10:16:02
bs0031,Red,Green,2026-04-29 10:17:01,STATE_CHANGE,-1.293759326,36.85065024,Kenya,2026-04-29 10:17:01
bs0033,Green,Amber,2026-04-29 10:18:01,STATE_CHANGE,-1.2983013,36.7832031,Kenya,2026-04-29 10:18:01
bs0014,Amber,Red,2026-04-29 10:18:01,STATE_CHANGE,-1.326784513,36.89444913,Kenya,2026-04-29 10:18:01
bs0031,Amber,Red,2026-04-29 10:18:01,STATE_CHANGE,-1.293759326,36.85065024,Kenya,2026-04-29 10:18:01
bs0033,Red,Green,2026-04-29 10:19:01,STATE_CHANGE,-1.2983013,36.7832031,Kenya,2026-04-29 10:19:01
bs0024,Green,Grey,2026-04-29 10:20:01,STATE_CHANGE,-1.2980556,36.8183333,Kenya,2026-04-29 10:20:01
bs0025,Green,Amber,2026-04-29 10:22:01,STATE_CHANGE,-1.217798261,36.89793289,Kenya,2026-04-29 10:22:01
bs0043,Green,Amber,2026-04-29 10:22:01,STATE_CHANGE,-1.24311724,36.88041377,Kenya,2026-04-29 10:22:01
bs0034,Amber,Red,2026-04-29 10:23:02,STATE_CHANGE,-0.4306375,36.9514531,Kenya,2026-04-29 10:23:02
bs0007,Amber,Red,2026-04-29 10:25:01,STATE_CHANGE,-1.293519818,36.76162793,Kenya,2026-04-29 10:25:01
bs0029,Amber,Green,2026-04-29 10:28:01,STATE_CHANGE,-0.4216641356,36.95238229,Kenya,2026-04-29 10:28:01
bs0008,Red,Green,2026-04-29 10:30:01,STATE_CHANGE,-1.264197845,36.80534064,Kenya,2026-04-29 10:30:01
bs0033,Amber,Red,2026-04-29 10:31:01,STATE_CHANGE,-1.2983013,36.7832031,Kenya,2026-04-29 10:31:01
bs0034,Green,Amber,2026-04-29 10:32:01,STATE_CHANGE,-0.4306375,36.9514531,Kenya,2026-04-29 10:32:01
bs0014,Green,Amber,2026-04-29 10:33:02,STATE_CHANGE,-1.326784513,36.89444913,Kenya,2026-04-29 10:33:02
bs0031,Green,Amber,2026-04-29 10:33:02,STATE_CHANGE,-1.293759326,36.85065024,Kenya,2026-04-29 10:33:02
bs0008,Amber,Red,2026-04-29 10:35:01,STATE_CHANGE,-1.264197845,36.80534064,Kenya,2026-04-29 10:35:01
bs0007,Green,Amber,2026-04-29 10:36:02,STATE_CHANGE,-1.293519818,36.76162793,Kenya,2026-04-29 10:36:02
bs0033,Green,Amber,2026-04-29 10:38:01,STATE_CHANGE,-1.2983013,36.7832031,Kenya,2026-04-29 10:38:01
bs0025,Red,Green,2026-04-29 10:38:01,STATE_CHANGE,-1.217798261,36.89793289,Kenya,2026-04-29 10:38:01
bs0029,Green,Amber,2026-04-29 10:40:01,STATE_CHANGE,-0.4216641356,36.95238229,Kenya,2026-04-29 10:40:01
bs0008,Green,Amber,2026-04-29 10:42:01,STATE_CHANGE,-1.264197845,36.80534064,Kenya,2026-04-29 10:42:01
bs0031,Red,Green,2026-04-29 10:42:01,STATE_CHANGE,-1.293759326,36.85065024,Kenya,2026-04-29 10:42:01
bs0031,Amber,Red,2026-04-29 10:44:01,STATE_CHANGE,-1.293759326,36.85065024,Kenya,2026-04-29 10:44:01
bs0031,Green,Amber,2026-04-29 10:51:01,STATE_CHANGE,-1.293759326,36.85065024,Kenya,2026-04-29 10:51:01
bs0043,Red,Green,2026-04-29 10:56:01,STATE_CHANGE,-1.24311724,36.88041377,Kenya,2026-04-29 10:56:01
bs0055,Red,Green,2026-04-29 10:57:01,STATE_CHANGE,-1.3241564,36.7827715,Kenya,2026-04-29 10:57:01
bs0055,Amber,Red,2026-04-29 11:00:01,STATE_CHANGE,-1.3241564,36.7827715,Kenya,2026-04-29 11:00:01
bs0054,Red,Green,2026-04-29 11:04:01,STATE_CHANGE,-1.400266,36.9439122,Kenya,2026-04-29 11:04:01
bs0043,Amber,Red,2026-04-29 11:06:01,STATE_CHANGE,-1.24311724,36.88041377,Kenya,2026-04-29 11:06:01
bs0055,Green,Amber,2026-04-29 11:11:01,STATE_CHANGE,-1.3241564,36.7827715,Kenya,2026-04-29 11:11:01
bs0025,Amber,Red,2026-04-29 11:11:01,STATE_CHANGE,-1.217798261,36.89793289,Kenya,2026-04-29 11:11:01
bs0043,Green,Amber,2026-04-29 11:17:02,STATE_CHANGE,-1.24311724,36.88041377,Kenya,2026-04-29 11:17:02
bs0053,Red,Green,2026-04-29 11:19:01,STATE_CHANGE,-1.3006111,36.8250278,Kenya,2026-04-29 11:19:01
bs0043,Red,Green,2026-04-29 11:19:01,STATE_CHANGE,-1.24311724,36.88041377,Kenya,2026-04-29 11:19:01
bs0025,Green,Amber,2026-04-29 11:23:01,STATE_CHANGE,-1.217798261,36.89793289,Kenya,2026-04-29 11:23:01
bs0043,Amber,Red,2026-04-29 11:24:01,STATE_CHANGE,-1.24311724,36.88041377,Kenya,2026-04-29 11:24:01
bs0052,Red,Green,2026-04-29 11:28:01,STATE_CHANGE,-1.2735002,36.8262477,Kenya,2026-04-29 11:28:01
bs0053,Amber,Red,2026-04-29 11:38:02,STATE_CHANGE,-1.3006111,36.8250278,Kenya,2026-04-29 11:38:02
bs0043,Green,Amber,2026-04-29 11:38:02,STATE_CHANGE,-1.24311724,36.88041377,Kenya,2026-04-29 11:38:02
bs0018,Green,Grey,2026-04-29 11:39:01,STATE_CHANGE,-1.266064,36.916108,Kenya,2026-04-29 11:39:01
bs0043,Red,Green,2026-04-29 11:41:01,STATE_CHANGE,-1.24311724,36.88041377,Kenya,2026-04-29 11:41:01
bs0065,Red,Green,2026-04-29 11:45:02,STATE_CHANGE,-1.341161382,36.75036256,Kenya,2026-04-29 11:45:02
bs0054,Amber,Red,2026-04-29 11:46:01,STATE_CHANGE,-1.400266,36.9439122,Kenya,2026-04-29 11:46:01
bs0053,Green,Amber,2026-04-29 11:49:01,STATE_CHANGE,-1.3006111,36.8250278,Kenya,2026-04-29 11:49:01
bs0053,Amber,Green,2026-04-29 11:52:02,STATE_CHANGE,-1.3006111,36.8250278,Kenya,2026-04-29 11:52:02
bs0043,Amber,Red,2026-04-29 11:52:02,STATE_CHANGE,-1.24311724,36.88041377,Kenya,2026-04-29 11:52:02
bs0059,Red,Green,2026-04-29 11:55:01,STATE_CHANGE,-1.288639944,36.8023879,Kenya,2026-04-29 11:55:01
bs0054,Green,Amber,2026-04-29 11:57:01,STATE_CHANGE,-1.400266,36.9439122,Kenya,2026-04-29 11:57:01
bs0053,Green,Amber,2026-04-29 11:58:01,STATE_CHANGE,-1.3006111,36.8250278,Kenya,2026-04-29 11:58:01
bs0025,Red,Green,2026-04-29 12:00:01,STATE_CHANGE,-1.217798261,36.89793289,Kenya,2026-04-29 12:00:01
bs0053,Red,Green,2026-04-29 12:01:01,STATE_CHANGE,-1.3006111,36.8250278,Kenya,2026-04-29 12:01:01
bs0043,Green,Amber,2026-04-29 12:02:01,STATE_CHANGE,-1.24311724,36.88041377,Kenya,2026-04-29 12:02:01
bs0034,Red,Green,2026-04-29 12:03:01,STATE_CHANGE,-0.4306375,36.9514531,Kenya,2026-04-29 12:03:01
bs0043,Red,Green,2026-04-29 12:03:01,STATE_CHANGE,-1.24311724,36.88041377,Kenya,2026-04-29 12:03:01
bs0052,Amber,Red,2026-04-29 12:04:01,STATE_CHANGE,-1.2735002,36.8262477,Kenya,2026-04-29 12:04:01
bs0025,Amber,Red,2026-04-29 12:05:01,STATE_CHANGE,-1.217798261,36.89793289,Kenya,2026-04-29 12:05:01
bs0034,Amber,Red,2026-04-29 12:06:01,STATE_CHANGE,-0.4306375,36.9514531,Kenya,2026-04-29 12:06:01
bs0021,Green,Grey,2026-04-29 12:07:01,STATE_CHANGE,-1.2895575,36.7693693,Kenya,2026-04-29 12:07:01
bs0053,Amber,Red,2026-04-29 12:09:01,STATE_CHANGE,-1.3006111,36.8250278,Kenya,2026-04-29 12:09:01
bs0043,Amber,Red,2026-04-29 12:09:01,STATE_CHANGE,-1.24311724,36.88041377,Kenya,2026-04-29 12:09:01
bs0006,Amber,Green,2026-04-29 12:12:01,STATE_CHANGE,-0.4202788249,36.95064471,Kenya,2026-04-29 12:12:01
bs0006,Green,Amber,2026-04-29 12:14:01,STATE_CHANGE,-0.4202788249,36.95064471,Kenya,2026-04-29 12:14:01
bs0025,Green,Amber,2026-04-29 12:15:01,STATE_CHANGE,-1.217798261,36.89793289,Kenya,2026-04-29 12:15:01
bs0052,Green,Amber,2026-04-29 12:15:01,STATE_CHANGE,-1.2735002,36.8262477,Kenya,2026-04-29 12:15:01
bs0025,Red,Green,2026-04-29 12:17:01,STATE_CHANGE,-1.217798261,36.89793289,Kenya,2026-04-29 12:17:01
bs0053,Green,Amber,2026-04-29 12:18:01,STATE_CHANGE,-1.3006111,36.8250278,Kenya,2026-04-29 12:18:01
bs0034,Green,Amber,2026-04-29 12:18:01,STATE_CHANGE,-0.4306375,36.9514531,Kenya,2026-04-29 12:18:01
bs0053,Red,Green,2026-04-29 12:20:01,STATE_CHANGE,-1.3006111,36.8250278,Kenya,2026-04-29 12:20:01
bs0043,Green,Amber,2026-04-29 12:21:01,STATE_CHANGE,-1.24311724,36.88041377,Kenya,2026-04-29 12:21:01
bs0025,Amber,Red,2026-04-29 12:23:01,STATE_CHANGE,-1.217798261,36.89793289,Kenya,2026-04-29 12:23:01
bs0052,Amber,Green,2026-04-29 12:23:01,STATE_CHANGE,-1.2735002,36.8262477,Kenya,2026-04-29 12:23:01
bs0061,Green,Grey,2026-04-29 12:26:01,STATE_CHANGE,-1.3087667,36.860551,Kenya,2026-04-29 12:26:01
bs0025,Green,Amber,2026-04-29 12:28:01,STATE_CHANGE,-1.217798261,36.89793289,Kenya,2026-04-29 12:28:01
bs0043,Red,Green,2026-04-29 12:28:01,STATE_CHANGE,-1.24311724,36.88041377,Kenya,2026-04-29 12:28:01
bs0025,Red,Green,2026-04-29 12:31:01,STATE_CHANGE,-1.217798261,36.89793289,Kenya,2026-04-29 12:31:01
bs0043,Amber,Red,2026-04-29 12:32:01,STATE_CHANGE,-1.24311724,36.88041377,Kenya,2026-04-29 12:32:01
bs0052,Green,Amber,2026-04-29 12:32:01,STATE_CHANGE,-1.2735002,36.8262477,Kenya,2026-04-29 12:32:01
bs0053,Amber,Red,2026-04-29 12:34:01,STATE_CHANGE,-1.3006111,36.8250278,Kenya,2026-04-29 12:34:01
bs0040,Red,Green,2026-04-29 12:35:01,STATE_CHANGE,-1.2659315,36.798076,Kenya,2026-04-29 12:35:01
bs0048,Red,Green,2026-04-29 12:37:01,STATE_CHANGE,-1.294223033,36.80532385,Kenya,2026-04-29 12:37:01
bs0065,Amber,Red,2026-04-29 12:39:01,STATE_CHANGE,-1.341161382,36.75036256,Kenya,2026-04-29 12:39:01
